index,url,tweet_id,player_name
26821,<html><body><a href=https://twitter.com/anyuser/status/941020366767403008>URL</a></body></html>,941020366767403008,Cristiano Ronaldo
78746,<html><body><a href=https://twitter.com/anyuser/status/1035210082311712770>URL</a></body></html>,1035210082311712770,Cristiano Ronaldo
171817,<html><body><a href=https://twitter.com/anyuser/status/1203984062886666240>URL</a></body></html>,1203984062886666240,Cristiano Ronaldo
123481,<html><body><a href=https://twitter.com/anyuser/status/1116338848559136770>URL</a></body></html>,1116338848559136770,Cristiano Ronaldo
368763,<html><body><a href=https://twitter.com/anyuser/status/1561121018529316864>URL</a></body></html>,1561121018529316864,Cristiano Ronaldo
18770,<html><body><a href=https://twitter.com/anyuser/status/1248689620478558210>URL</a></body></html>,1248689620478558210,Erling Haaland
39306,<html><body><a href=https://twitter.com/anyuser/status/1354681413400842241>URL</a></body></html>,1354681413400842241,Erling Haaland
71966,<html><body><a href=https://twitter.com/anyuser/status/1428107114430570498>URL</a></body></html>,1428107114430570498,Erling Haaland
142639,<html><body><a href=https://twitter.com/anyuser/status/1578344718110314497>URL</a></body></html>,1578344718110314497,Erling Haaland
118255,<html><body><a href=https://twitter.com/anyuser/status/1531224964438843392>URL</a></body></html>,1531224964438843392,Erling Haaland
232386,<html><body><a href=https://twitter.com/anyuser/status/1371318654881521666>URL</a></body></html>,1371318654881521666,Kevin De Bruyne
304410,<html><body><a href=https://twitter.com/anyuser/status/1505866204577214472>URL</a></body></html>,1505866204577214472,Kevin De Bruyne
306795,<html><body><a href=https://twitter.com/anyuser/status/1510685318692757506>URL</a></body></html>,1510685318692757506,Kevin De Bruyne
223788,<html><body><a href=https://twitter.com/anyuser/status/1355831699297468417>URL</a></body></html>,1355831699297468417,Kevin De Bruyne
303884,<html><body><a href=https://twitter.com/anyuser/status/1505140485609951240>URL</a></body></html>,1505140485609951240,Kevin De Bruyne
81933,<html><body><a href=https://twitter.com/anyuser/status/1046318081688195073>URL</a></body></html>,1046318081688195073,Kylian Mbappé
177718,<html><body><a href=https://twitter.com/anyuser/status/1219745195408920579>URL</a></body></html>,1219745195408920579,Kylian Mbappé
366787,<html><body><a href=https://twitter.com/anyuser/status/1562440973149302785>URL</a></body></html>,1562440973149302785,Kylian Mbappé
38271,<html><body><a href=https://twitter.com/anyuser/status/962241859195109376>URL</a></body></html>,962241859195109376,Kylian Mbappé
139053,<html><body><a href=https://twitter.com/anyuser/status/1149730860658307074>URL</a></body></html>,1149730860658307074,Kylian Mbappé
140977,<html><body><a href=https://twitter.com/anyuser/status/1147602041331732481>URL</a></body></html>,1147602041331732481,Lionel Messi
276431,<html><body><a href=https://twitter.com/anyuser/status/1393154585045438466>URL</a></body></html>,1393154585045438466,Lionel Messi
81206,<html><body><a href=https://twitter.com/anyuser/status/1039591419210555394>URL</a></body></html>,1039591419210555394,Lionel Messi
263150,<html><body><a href=https://twitter.com/anyuser/status/1368954665497399302>URL</a></body></html>,1368954665497399302,Lionel Messi
237835,<html><body><a href=https://twitter.com/anyuser/status/1323195897061154820>URL</a></body></html>,1323195897061154820,Lionel Messi
204945,<html><body><a href=https://twitter.com/anyuser/status/1263413519585882113>URL</a></body></html>,1263413519585882113,Neymar
256035,<html><body><a href=https://twitter.com/anyuser/status/1356196627913043971>URL</a></body></html>,1356196627913043971,Neymar
143282,<html><body><a href=https://twitter.com/anyuser/status/1151723971693424640>URL</a></body></html>,1151723971693424640,Neymar
49965,<html><body><a href=https://twitter.com/anyuser/status/982725838000082945>URL</a></body></html>,982725838000082945,Neymar
237206,<html><body><a href=https://twitter.com/anyuser/status/1322168248096477189>URL</a></body></html>,1322168248096477189,Neymar
19275,<html><body><a href=https://twitter.com/anyuser/status/994318422405246978>URL</a></body></html>,994318422405246978,Riyad Mahrez
33243,<html><body><a href=https://twitter.com/anyuser/status/1140670724820164610>URL</a></body></html>,1140670724820164610,Riyad Mahrez
48818,<html><body><a href=https://twitter.com/anyuser/status/1322522872368123908>URL</a></body></html>,1322522872368123908,Riyad Mahrez
27054,<html><body><a href=https://twitter.com/anyuser/status/1049010337788379136>URL</a></body></html>,1049010337788379136,Riyad Mahrez
62167,<html><body><a href=https://twitter.com/anyuser/status/1436707732497866752>URL</a></body></html>,1436707732497866752,Riyad Mahrez
110458,<html><body><a href=https://twitter.com/anyuser/status/1579766978658840577>URL</a></body></html>,1579766978658840577,Robert Lewandowski
45932,<html><body><a href=https://twitter.com/anyuser/status/1339305259345178624>URL</a></body></html>,1339305259345178624,Robert Lewandowski
109812,<html><body><a href=https://twitter.com/anyuser/status/1576977940860272640>URL</a></body></html>,1576977940860272640,Robert Lewandowski
54788,<html><body><a href=https://twitter.com/anyuser/status/1386015696186916874>URL</a></body></html>,1386015696186916874,Robert Lewandowski
71989,<html><body><a href=https://twitter.com/anyuser/status/1463208535370739716>URL</a></body></html>,1463208535370739716,Robert Lewandowski
