index,url,tweet_id,player_name
202243,<html><body><a href=https://twitter.com/anyuser/status/1259108320385937414>URL</a></body></html>,1259108320385937414,Cristiano Ronaldo
124875,<html><body><a href=https://twitter.com/anyuser/status/1118796577701879811>URL</a></body></html>,1118796577701879811,Cristiano Ronaldo
93393,<html><body><a href=https://twitter.com/anyuser/status/1061747511638011910>URL</a></body></html>,1061747511638011910,Cristiano Ronaldo
351576,<html><body><a href=https://twitter.com/anyuser/status/1529784593343127553>URL</a></body></html>,1529784593343127553,Cristiano Ronaldo
123427,<html><body><a href=https://twitter.com/anyuser/status/1116087521388183559>URL</a></body></html>,1116087521388183559,Cristiano Ronaldo
73138,<html><body><a href=https://twitter.com/anyuser/status/1430197117721538564>URL</a></body></html>,1430197117721538564,Erling Haaland
49189,<html><body><a href=https://twitter.com/anyuser/status/1376666629380177933>URL</a></body></html>,1376666629380177933,Erling Haaland
29731,<html><body><a href=https://twitter.com/anyuser/status/1320109570082177024>URL</a></body></html>,1320109570082177024,Erling Haaland
81571,<html><body><a href=https://twitter.com/anyuser/status/1449433574403346436>URL</a></body></html>,1449433574403346436,Erling Haaland
97817,<html><body><a href=https://twitter.com/anyuser/status/1488508081302474753>URL</a></body></html>,1488508081302474753,Erling Haaland
294967,<html><body><a href=https://twitter.com/anyuser/status/1487495561225945090>URL</a></body></html>,1487495561225945090,Kevin De Bruyne
75669,<html><body><a href=https://twitter.com/anyuser/status/1047516118691340288>URL</a></body></html>,1047516118691340288,Kevin De Bruyne
261728,<html><body><a href=https://twitter.com/anyuser/status/1425466184066125842>URL</a></body></html>,1425466184066125842,Kevin De Bruyne
68297,<html><body><a href=https://twitter.com/anyuser/status/1030668712293089280>URL</a></body></html>,1030668712293089280,Kevin De Bruyne
99488,<html><body><a href=https://twitter.com/anyuser/status/1104684416377544704>URL</a></body></html>,1104684416377544704,Kevin De Bruyne
89196,<html><body><a href=https://twitter.com/anyuser/status/1059518593573048321>URL</a></body></html>,1059518593573048321,Kylian Mbappé
203359,<html><body><a href=https://twitter.com/anyuser/status/1266394908212027395>URL</a></body></html>,1266394908212027395,Kylian Mbappé
326511,<html><body><a href=https://twitter.com/anyuser/status/1489725063469445127>URL</a></body></html>,1489725063469445127,Kylian Mbappé
200244,<html><body><a href=https://twitter.com/anyuser/status/1260668370569101312>URL</a></body></html>,1260668370569101312,Kylian Mbappé
168859,<html><body><a href=https://twitter.com/anyuser/status/1203723810995879936>URL</a></body></html>,1203723810995879936,Kylian Mbappé
209398,<html><body><a href=https://twitter.com/anyuser/status/1271569316698296320>URL</a></body></html>,1271569316698296320,Lionel Messi
212633,<html><body><a href=https://twitter.com/anyuser/status/1277717475673755648>URL</a></body></html>,1277717475673755648,Lionel Messi
278588,<html><body><a href=https://twitter.com/anyuser/status/1396843477774655493>URL</a></body></html>,1396843477774655493,Lionel Messi
286040,<html><body><a href=https://twitter.com/anyuser/status/1410601032170631168>URL</a></body></html>,1410601032170631168,Lionel Messi
15543,<html><body><a href=https://twitter.com/anyuser/status/920243400569483264>URL</a></body></html>,920243400569483264,Lionel Messi
311610,<html><body><a href=https://twitter.com/anyuser/status/1457098403700256769>URL</a></body></html>,1457098403700256769,Neymar
161802,<html><body><a href=https://twitter.com/anyuser/status/1185593529449570304>URL</a></body></html>,1185593529449570304,Neymar
107512,<html><body><a href=https://twitter.com/anyuser/status/1087070257292955649>URL</a></body></html>,1087070257292955649,Neymar
72761,<html><body><a href=https://twitter.com/anyuser/status/1024004608941809665>URL</a></body></html>,1024004608941809665,Neymar
52938,<html><body><a href=https://twitter.com/anyuser/status/988024785174257664>URL</a></body></html>,988024785174257664,Neymar
4404,<html><body><a href=https://twitter.com/anyuser/status/908675534908993536>URL</a></body></html>,908675534908993536,Riyad Mahrez
22352,<html><body><a href=https://twitter.com/anyuser/status/1015386810917249026>URL</a></body></html>,1015386810917249026,Riyad Mahrez
25970,<html><body><a href=https://twitter.com/anyuser/status/1035951973152026624>URL</a></body></html>,1035951973152026624,Riyad Mahrez
72433,<html><body><a href=https://twitter.com/anyuser/status/1516886031320371200>URL</a></body></html>,1516886031320371200,Riyad Mahrez
76449,<html><body><a href=https://twitter.com/anyuser/status/1546475501669195778>URL</a></body></html>,1546475501669195778,Riyad Mahrez
47557,<html><body><a href=https://twitter.com/anyuser/status/1345045053245370369>URL</a></body></html>,1345045053245370369,Robert Lewandowski
70096,<html><body><a href=https://twitter.com/anyuser/status/1455300308213682177>URL</a></body></html>,1455300308213682177,Robert Lewandowski
15316,<html><body><a href=https://twitter.com/anyuser/status/1024667650755112963>URL</a></body></html>,1024667650755112963,Robert Lewandowski
62794,<html><body><a href=https://twitter.com/anyuser/status/1427967339434323978>URL</a></body></html>,1427967339434323978,Robert Lewandowski
10243,<html><body><a href=https://twitter.com/anyuser/status/988463027669348363>URL</a></body></html>,988463027669348363,Robert Lewandowski
48764,<html><body><a href=https://twitter.com/anyuser/status/1073501115994517505>URL</a></body></html>,1073501115994517505,Sadio Mané
169472,<html><body><a href=https://twitter.com/anyuser/status/1455928784365006854>URL</a></body></html>,1455928784365006854,Sadio Mané
158188,<html><body><a href=https://twitter.com/anyuser/status/1406728923363356672>URL</a></body></html>,1406728923363356672,Sadio Mané
140986,<html><body><a href=https://twitter.com/anyuser/status/1340282745583509507>URL</a></body></html>,1340282745583509507,Sadio Mané
