index,url,tweet_id,player_name,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time,comment
129904,<html><body><a href=https://twitter.com/anyuser/status/1532070212366790656>URL</a></body></html>,1532070212366790656,Virgil van Dijk,1529,Neutral,1,311,2022-11-06T15:39:07.568915Z,2022-11-06T15:39:07.568915Z,34.242,
115335,<html><body><a href=https://twitter.com/anyuser/status/1450910071496617990>URL</a></body></html>,1450910071496617990,Virgil van Dijk,1528,Neutral,1,310,2022-11-06T15:38:32.046066Z,2022-11-06T15:38:32.046066Z,26.563,
16839,<html><body><a href=https://twitter.com/anyuser/status/957950518709706752>URL</a></body></html>,957950518709706752,Virgil van Dijk,1527,Other,1,309,2022-11-06T15:38:05.194703Z,2022-11-06T15:38:05.194703Z,67.582,Unsure if neutral or negative
138111,<html><body><a href=https://twitter.com/anyuser/status/1576642292391321624>URL</a></body></html>,1576642292391321624,Virgil van Dijk,1526,Neutral,1,308,2022-11-06T15:36:57.315467Z,2022-11-06T15:36:57.315467Z,9.63,
136148,<html><body><a href=https://twitter.com/anyuser/status/1567593181176266753>URL</a></body></html>,1567593181176266753,Virgil van Dijk,1525,Negative,1,307,2022-11-06T15:36:47.394512Z,2022-11-06T15:36:47.394512Z,34.924,Negative if you examine the context of the comments
15789,<html><body><a href=https://twitter.com/anyuser/status/940962394167234561>URL</a></body></html>,940962394167234561,Sadio Mané,1524,Neutral,1,306,2022-11-06T15:36:12.176036Z,2022-11-06T15:36:12.176036Z,7.652,
168373,<html><body><a href=https://twitter.com/anyuser/status/1451064926219522048>URL</a></body></html>,1451064926219522048,Sadio Mané,1523,Negative,1,305,2022-11-06T15:36:04.245018Z,2022-11-06T15:36:04.245018Z,19.237,
221645,<html><body><a href=https://twitter.com/anyuser/status/1574774824760709120>URL</a></body></html>,1574774824760709120,Sadio Mané,1522,Neutral,1,304,2022-11-06T15:35:44.392563Z,2022-11-06T15:35:44.392563Z,66.181,
152604,<html><body><a href=https://twitter.com/anyuser/status/1381663280557649921>URL</a></body></html>,1381663280557649921,Sadio Mané,1521,Other,1,303,2022-11-06T15:34:37.933886Z,2022-11-06T15:34:37.933886Z,14.176,
62546,<html><body><a href=https://twitter.com/anyuser/status/1119589348465348610>URL</a></body></html>,1119589348465348610,Sadio Mané,1520,Positive,1,302,2022-11-06T15:34:23.469114Z,2022-11-06T15:34:23.469114Z,21.509,
85192,<html><body><a href=https://twitter.com/anyuser/status/1513832360185581568>URL</a></body></html>,1513832360185581568,Robert Lewandowski,1519,Positive,1,301,2022-11-06T15:34:01.673049Z,2022-11-06T15:34:01.674049Z,12.134,
104546,<html><body><a href=https://twitter.com/anyuser/status/1561444754415620097>URL</a></body></html>,1561444754415620097,Robert Lewandowski,1518,Positive,1,300,2022-11-06T15:33:49.256830Z,2022-11-06T15:33:49.256830Z,21.079,
36361,<html><body><a href=https://twitter.com/anyuser/status/1285478431384363023>URL</a></body></html>,1285478431384363023,Robert Lewandowski,1517,Neutral,1,299,2022-11-06T15:33:27.887898Z,2022-11-06T15:33:27.887898Z,16.902,
94004,<html><body><a href=https://twitter.com/anyuser/status/1537039066792808448>URL</a></body></html>,1537039066792808448,Robert Lewandowski,1516,Neutral,1,298,2022-11-06T15:33:10.703836Z,2022-11-06T15:33:10.703836Z,10.099,
33976,<html><body><a href=https://twitter.com/anyuser/status/1271517627517632512>URL</a></body></html>,1271517627517632512,Robert Lewandowski,1515,Neutral,1,297,2022-11-06T15:33:00.321858Z,2022-11-06T15:33:00.321858Z,34.605,
43839,<html><body><a href=https://twitter.com/anyuser/status/1259826757361971201>URL</a></body></html>,1259826757361971201,Riyad Mahrez,1514,Neutral,1,296,2022-11-06T15:32:25.129727Z,2022-11-06T15:32:25.129727Z,15.44,
39268,<html><body><a href=https://twitter.com/anyuser/status/1202230692429680641>URL</a></body></html>,1202230692429680641,Riyad Mahrez,1513,Positive,1,295,2022-11-06T15:32:09.403751Z,2022-11-06T15:32:09.403751Z,17.616,
38183,<html><body><a href=https://twitter.com/anyuser/status/1194166715606802432>URL</a></body></html>,1194166715606802432,Riyad Mahrez,1512,Neutral,1,294,2022-11-06T15:31:51.514601Z,2022-11-06T15:31:51.514601Z,21.263,
71358,<html><body><a href=https://twitter.com/anyuser/status/1507139378489204737>URL</a></body></html>,1507139378489204737,Riyad Mahrez,1511,Neutral,1,293,2022-11-06T15:31:29.979328Z,2022-11-06T15:31:29.979328Z,18.45,
44387,<html><body><a href=https://twitter.com/anyuser/status/1268131952470745089>URL</a></body></html>,1268131952470745089,Riyad Mahrez,1510,Neutral,1,292,2022-11-06T15:31:11.251722Z,2022-11-06T15:31:11.251722Z,17.227,
359432,<html><body><a href=https://twitter.com/anyuser/status/1543515298048909314>URL</a></body></html>,1543515298048909314,Neymar,1509,Negative,1,291,2022-11-06T15:30:53.759843Z,2022-11-06T15:30:53.759843Z,26.812,
309738,<html><body><a href=https://twitter.com/anyuser/status/1453643973151625217>URL</a></body></html>,1453643973151625217,Neymar,1508,Neutral,1,290,2022-11-06T15:30:26.654246Z,2022-11-06T15:30:26.654246Z,33.849,
201567,<html><body><a href=https://twitter.com/anyuser/status/1257162957152288768>URL</a></body></html>,1257162957152288768,Neymar,1507,Other,1,289,2022-11-06T15:29:52.496954Z,2022-11-06T15:29:52.496954Z,16.999,
88068,<html><body><a href=https://twitter.com/anyuser/status/1051656166319804416>URL</a></body></html>,1051656166319804416,Neymar,1506,Neutral,1,288,2022-11-06T15:29:34.881796Z,2022-11-06T15:29:34.881796Z,13.449,
278615,<html><body><a href=https://twitter.com/anyuser/status/1397044106656899072>URL</a></body></html>,1397044106656899072,Neymar,1505,Neutral,1,287,2022-11-06T15:29:21.149215Z,2022-11-06T15:29:21.149215Z,28.059,
