index,url,tweet_id,player_name,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time,comment
130284,<html><body><a href=https://twitter.com/anyuser/status/1534428746203418624>URL</a></body></html>,1534428746203418624,Virgil van Dijk,300,Neutral,1,300,2022-11-06T18:45:17.980198Z,2022-11-06T18:45:20.863987Z,11.922,
83035,<html><body><a href=https://twitter.com/anyuser/status/1260249652697264128>URL</a></body></html>,1260249652697264128,Virgil van Dijk,299,Positive,1,299,2022-11-06T18:45:07.887605Z,2022-11-06T18:45:07.887626Z,10.935,
121357,<html><body><a href=https://twitter.com/anyuser/status/1492835997100523525>URL</a></body></html>,1492835997100523525,Virgil van Dijk,298,Positive,1,298,2022-11-06T18:44:56.014947Z,2022-11-06T18:44:56.014985Z,12.636,
38976,<html><body><a href=https://twitter.com/anyuser/status/1086247196201181184>URL</a></body></html>,1086247196201181184,Virgil van Dijk,297,Neutral,1,297,2022-11-06T18:44:42.557984Z,2022-11-06T18:44:42.558019Z,7.94,
111186,<html><body><a href=https://twitter.com/anyuser/status/1428336678394028032>URL</a></body></html>,1428336678394028032,Virgil van Dijk,296,Neutral,1,296,2022-11-06T18:44:33.107341Z,2022-11-06T18:44:33.107357Z,8.001,
161910,<html><body><a href=https://twitter.com/anyuser/status/1429069961616625673>URL</a></body></html>,1429069961616625673,Sadio Mané,295,Positive,1,295,2022-11-06T18:44:24.330784Z,2022-11-06T18:44:24.330831Z,12.878,
112571,<html><body><a href=https://twitter.com/anyuser/status/1249882254811299841>URL</a></body></html>,1249882254811299841,Sadio Mané,294,Neutral,1,294,2022-11-06T18:44:10.741471Z,2022-11-06T18:44:10.741497Z,18.685,
56937,<html><body><a href=https://twitter.com/anyuser/status/1106558491852984323>URL</a></body></html>,1106558491852984323,Sadio Mané,293,Neutral,1,293,2022-11-06T18:43:51.252574Z,2022-11-06T18:43:51.252602Z,6.335,
61976,<html><body><a href=https://twitter.com/anyuser/status/1118086395958943744>URL</a></body></html>,1118086395958943744,Sadio Mané,292,Neutral,1,292,2022-11-06T18:43:44.280934Z,2022-11-06T18:43:44.280962Z,6.66,
173736,<html><body><a href=https://twitter.com/anyuser/status/1470410534839373825>URL</a></body></html>,1470410534839373825,Sadio Mané,291,Positive,1,291,2022-11-06T18:43:36.707613Z,2022-11-06T18:43:36.707643Z,5.862,
