index,url,tweet_id,player_name,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time,comment
76995,<html><body><a href=https://twitter.com/anyuser/status/1224887377945972737>URL</a></body></html>,1224887377945972737,Virgil van Dijk,550,Negative,1,550,2022-11-07T07:33:57.633109Z,2022-11-07T07:33:57.633133Z,11.387,
70101,<html><body><a href=https://twitter.com/anyuser/status/1194259814253301760>URL</a></body></html>,1194259814253301760,Virgil van Dijk,549,Positive,1,549,2022-11-07T07:33:39.073918Z,2022-11-07T07:33:45.135684Z,16.051000000000002,
39783,<html><body><a href=https://twitter.com/anyuser/status/1090687828856434688>URL</a></body></html>,1090687828856434688,Virgil van Dijk,548,Positive,1,548,2022-11-07T07:33:24.930153Z,2022-11-07T07:33:24.930175Z,7.948,
101186,<html><body><a href=https://twitter.com/anyuser/status/1358486883320365056>URL</a></body></html>,1358486883320365056,Virgil van Dijk,547,Positive,1,547,2022-11-07T07:33:16.068798Z,2022-11-07T07:33:16.068840Z,5.675,
112520,<html><body><a href=https://twitter.com/anyuser/status/1433298620875431936>URL</a></body></html>,1433298620875431936,Virgil van Dijk,546,Neutral,1,546,2022-11-07T07:33:09.536711Z,2022-11-07T07:33:09.536742Z,8.045,
27218,<html><body><a href=https://twitter.com/anyuser/status/1039124117633593344>URL</a></body></html>,1039124117633593344,Virgil van Dijk,545,Positive,1,545,2022-11-07T07:33:00.495237Z,2022-11-07T07:33:00.495275Z,9.312,
40174,<html><body><a href=https://twitter.com/anyuser/status/1092459295579557888>URL</a></body></html>,1092459295579557888,Virgil van Dijk,544,Positive,1,544,2022-11-07T07:32:50.326095Z,2022-11-07T07:32:50.326137Z,7.669,
39609,<html><body><a href=https://twitter.com/anyuser/status/1090383095054942208>URL</a></body></html>,1090383095054942208,Virgil van Dijk,543,Positive,1,543,2022-11-07T07:32:40.951149Z,2022-11-07T07:32:40.951174Z,9.093,
58033,<html><body><a href=https://twitter.com/anyuser/status/1148324512674537472>URL</a></body></html>,1148324512674537472,Virgil van Dijk,542,Positive,1,542,2022-11-07T07:32:30.986175Z,2022-11-07T07:32:30.986204Z,26.542,
10926,<html><body><a href=https://twitter.com/anyuser/status/942891293855895553>URL</a></body></html>,942891293855895553,Virgil van Dijk,541,Negative,1,541,2022-11-07T07:31:49.563183Z,2022-11-07T07:31:49.563208Z,18.434,
103944,<html><body><a href=https://twitter.com/anyuser/status/1379052531830165508>URL</a></body></html>,1379052531830165508,Virgil van Dijk,540,Positive,1,540,2022-11-07T07:31:30.259203Z,2022-11-07T07:31:30.259240Z,8.884,
951,<html><body><a href=https://twitter.com/anyuser/status/893786265585422336>URL</a></body></html>,893786265585422336,Virgil van Dijk,539,Neutral,1,539,2022-11-07T07:31:19.578552Z,2022-11-07T07:31:19.578575Z,11.307,
17994,<html><body><a href=https://twitter.com/anyuser/status/961303043634425856>URL</a></body></html>,961303043634425856,Virgil van Dijk,538,Positive,1,538,2022-11-07T07:31:06.283733Z,2022-11-07T07:31:06.283760Z,10.57,
95519,<html><body><a href=https://twitter.com/anyuser/status/1324160750294867973>URL</a></body></html>,1324160750294867973,Virgil van Dijk,537,Neutral,1,537,2022-11-07T07:30:54.727732Z,2022-11-07T07:30:54.727758Z,10.175,
58089,<html><body><a href=https://twitter.com/anyuser/status/1148630067725160449>URL</a></body></html>,1148630067725160449,Virgil van Dijk,536,Neutral,1,536,2022-11-07T07:30:43.633881Z,2022-11-07T07:30:43.633906Z,6.999,
117585,<html><body><a href=https://twitter.com/anyuser/status/1466594519651164171>URL</a></body></html>,1466594519651164171,Virgil van Dijk,535,Positive,1,535,2022-11-07T07:30:35.748329Z,2022-11-07T07:30:35.748356Z,40.697,
40815,<html><body><a href=https://twitter.com/anyuser/status/1097786484772556803>URL</a></body></html>,1097786484772556803,Virgil van Dijk,534,Positive,1,534,2022-11-07T07:29:53.186501Z,2022-11-07T07:29:53.186534Z,8.404,
34272,<html><body><a href=https://twitter.com/anyuser/status/1072131319226949632>URL</a></body></html>,1072131319226949632,Virgil van Dijk,533,Neutral,1,533,2022-11-07T07:29:43.873437Z,2022-11-07T07:29:43.873457Z,36.49,
109562,<html><body><a href=https://twitter.com/anyuser/status/1421010171791282177>URL</a></body></html>,1421010171791282177,Virgil van Dijk,532,Neutral,1,532,2022-11-07T07:29:06.432705Z,2022-11-07T07:29:06.432737Z,9.477,
4444,<html><body><a href=https://twitter.com/anyuser/status/901530646790668288>URL</a></body></html>,901530646790668288,Virgil van Dijk,531,Neutral,1,531,2022-11-07T07:28:55.940563Z,2022-11-07T07:28:55.940590Z,6.746,
9281,<html><body><a href=https://twitter.com/anyuser/status/931292679559925760>URL</a></body></html>,931292679559925760,Virgil van Dijk,530,Neutral,1,530,2022-11-07T07:28:47.137456Z,2022-11-07T07:28:47.137491Z,7.725,
43456,<html><body><a href=https://twitter.com/anyuser/status/1105943965835165696>URL</a></body></html>,1105943965835165696,Virgil van Dijk,529,Positive,1,529,2022-11-07T07:28:38.528707Z,2022-11-07T07:28:38.528736Z,8.696,
120843,<html><body><a href=https://twitter.com/anyuser/status/1488504643873300483>URL</a></body></html>,1488504643873300483,Virgil van Dijk,528,Positive,1,528,2022-11-07T07:28:28.934238Z,2022-11-07T07:28:28.934268Z,11.833,
40551,<html><body><a href=https://twitter.com/anyuser/status/1096146882794004481>URL</a></body></html>,1096146882794004481,Virgil van Dijk,527,Positive,1,527,2022-11-07T07:28:16.210429Z,2022-11-07T07:28:16.210456Z,17.222,
118374,<html><body><a href=https://twitter.com/anyuser/status/1472996709647228930>URL</a></body></html>,1472996709647228930,Virgil van Dijk,526,Positive,1,526,2022-11-07T07:27:56.831810Z,2022-11-07T07:27:56.831840Z,19.26,
223328,<html><body><a href=https://twitter.com/anyuser/status/1578063805933912064>URL</a></body></html>,1578063805933912064,Sadio Mané,525,Positive,1,525,2022-11-07T07:27:36.691097Z,2022-11-07T07:27:36.691128Z,15.563,
204810,<html><body><a href=https://twitter.com/anyuser/status/1540273431589146630>URL</a></body></html>,1540273431589146630,Sadio Mané,524,Neutral,1,524,2022-11-07T07:27:19.092190Z,2022-11-07T07:27:19.092222Z,14.391,
6059,<html><body><a href=https://twitter.com/anyuser/status/909283273469255681>URL</a></body></html>,909283273469255681,Sadio Mané,523,Neutral,1,523,2022-11-07T07:27:03.734216Z,2022-11-07T07:27:03.734262Z,6.646,
194252,<html><body><a href=https://twitter.com/anyuser/status/1520780198475706369>URL</a></body></html>,1520780198475706369,Sadio Mané,522,Positive,1,522,2022-11-07T07:26:55.976570Z,2022-11-07T07:26:55.976595Z,6.789,
163780,<html><body><a href=https://twitter.com/anyuser/status/1437108485280477187>URL</a></body></html>,1437108485280477187,Sadio Mané,521,Positive,1,521,2022-11-07T07:26:48.017975Z,2022-11-07T07:26:48.017994Z,6.511,
102600,<html><body><a href=https://twitter.com/anyuser/status/1221944489830494209>URL</a></body></html>,1221944489830494209,Sadio Mané,520,Neutral,1,520,2022-11-07T07:26:38.262643Z,2022-11-07T07:26:38.262669Z,10.649,
64753,<html><body><a href=https://twitter.com/anyuser/status/1125859812879872000>URL</a></body></html>,1125859812879872000,Sadio Mané,519,Neutral,1,519,2022-11-07T07:26:26.664909Z,2022-11-07T07:26:26.664933Z,11.612,
117198,<html><body><a href=https://twitter.com/anyuser/status/1265969888809684993>URL</a></body></html>,1265969888809684993,Sadio Mané,518,Neutral,1,518,2022-11-07T07:26:14.026048Z,2022-11-07T07:26:14.026079Z,21.624,
63806,<html><body><a href=https://twitter.com/anyuser/status/1122960361081180160>URL</a></body></html>,1122960361081180160,Sadio Mané,517,Positive,1,517,2022-11-07T07:25:51.425108Z,2022-11-07T07:25:51.425136Z,17.063,
112570,<html><body><a href=https://twitter.com/anyuser/status/1250196451151564801>URL</a></body></html>,1250196451151564801,Sadio Mané,516,Neutral,1,516,2022-11-07T07:25:33.014740Z,2022-11-07T07:25:33.014765Z,7.098,
130827,<html><body><a href=https://twitter.com/anyuser/status/1309070075840749568>URL</a></body></html>,1309070075840749568,Sadio Mané,515,Positive,1,515,2022-11-07T07:25:24.506691Z,2022-11-07T07:25:24.506712Z,5.848,
