index,url,tweet_id,player_name
29243,<html><body><a href=https://twitter.com/anyuser/status/945323419431854081>URL</a></body></html>,945323419431854081,Cristiano Ronaldo
309445,<html><body><a href=https://twitter.com/anyuser/status/1453444185286119429>URL</a></body></html>,1453444185286119429,Cristiano Ronaldo
163917,<html><body><a href=https://twitter.com/anyuser/status/1189473893272227841>URL</a></body></html>,1189473893272227841,Cristiano Ronaldo
189619,<html><body><a href=https://twitter.com/anyuser/status/1236201361315897344>URL</a></body></html>,1236201361315897344,Cristiano Ronaldo
186880,<html><body><a href=https://twitter.com/anyuser/status/1231122796186603521>URL</a></body></html>,1231122796186603521,Cristiano Ronaldo
10070,<html><body><a href=https://twitter.com/anyuser/status/1210908286792417280>URL</a></body></html>,1210908286792417280,Erling Haaland
114121,<html><body><a href=https://twitter.com/anyuser/status/1522744819147173888>URL</a></body></html>,1522744819147173888,Erling Haaland
66485,<html><body><a href=https://twitter.com/anyuser/status/1416630341465374724>URL</a></body></html>,1416630341465374724,Erling Haaland
68351,<html><body><a href=https://twitter.com/anyuser/status/1420432691548332033>URL</a></body></html>,1420432691548332033,Erling Haaland
143255,<html><body><a href=https://twitter.com/anyuser/status/1579426793974419456>URL</a></body></html>,1579426793974419456,Erling Haaland
7033,<html><body><a href=https://twitter.com/anyuser/status/911355150811443200>URL</a></body></html>,911355150811443200,Kevin De Bruyne
166338,<html><body><a href=https://twitter.com/anyuser/status/1251181099612585989>URL</a></body></html>,1251181099612585989,Kevin De Bruyne
242270,<html><body><a href=https://twitter.com/anyuser/status/1389665637795041280>URL</a></body></html>,1389665637795041280,Kevin De Bruyne
165634,<html><body><a href=https://twitter.com/anyuser/status/1249761456721182720>URL</a></body></html>,1249761456721182720,Kevin De Bruyne
213891,<html><body><a href=https://twitter.com/anyuser/status/1338056625781952512>URL</a></body></html>,1338056625781952512,Kevin De Bruyne
197780,<html><body><a href=https://twitter.com/anyuser/status/1256203801306038274>URL</a></body></html>,1256203801306038274,Kylian Mbappé
4668,<html><body><a href=https://twitter.com/anyuser/status/900785796562657280>URL</a></body></html>,900785796562657280,Kylian Mbappé
105130,<html><body><a href=https://twitter.com/anyuser/status/1088476459478499328>URL</a></body></html>,1088476459478499328,Kylian Mbappé
87488,<html><body><a href=https://twitter.com/anyuser/status/1056327874200944640>URL</a></body></html>,1056327874200944640,Kylian Mbappé
62507,<html><body><a href=https://twitter.com/anyuser/status/1010725636048969728>URL</a></body></html>,1010725636048969728,Kylian Mbappé
69460,<html><body><a href=https://twitter.com/anyuser/status/1018106687956406272>URL</a></body></html>,1018106687956406272,Lionel Messi
209126,<html><body><a href=https://twitter.com/anyuser/status/1271070176843386881>URL</a></body></html>,1271070176843386881,Lionel Messi
305670,<html><body><a href=https://twitter.com/anyuser/status/1446166249764003854>URL</a></body></html>,1446166249764003854,Lionel Messi
239298,<html><body><a href=https://twitter.com/anyuser/status/1325746656319582210>URL</a></body></html>,1325746656319582210,Lionel Messi
110569,<html><body><a href=https://twitter.com/anyuser/status/1092431635759419393>URL</a></body></html>,1092431635759419393,Lionel Messi
324494,<html><body><a href=https://twitter.com/anyuser/status/1479968933327294466>URL</a></body></html>,1479968933327294466,Neymar
106005,<html><body><a href=https://twitter.com/anyuser/status/1084474635389988865>URL</a></body></html>,1084474635389988865,Neymar
284126,<html><body><a href=https://twitter.com/anyuser/status/1406922690246631428>URL</a></body></html>,1406922690246631428,Neymar
57469,<html><body><a href=https://twitter.com/anyuser/status/996254098625368066>URL</a></body></html>,996254098625368066,Neymar
131151,<html><body><a href=https://twitter.com/anyuser/status/1129839077094772737>URL</a></body></html>,1129839077094772737,Neymar
51781,<html><body><a href=https://twitter.com/anyuser/status/1351687628467351555>URL</a></body></html>,1351687628467351555,Riyad Mahrez
57416,<html><body><a href=https://twitter.com/anyuser/status/1393975630656573445>URL</a></body></html>,1393975630656573445,Riyad Mahrez
48154,<html><body><a href=https://twitter.com/anyuser/status/1310671992043995142>URL</a></body></html>,1310671992043995142,Riyad Mahrez
9922,<html><body><a href=https://twitter.com/anyuser/status/949278725304147974>URL</a></body></html>,949278725304147974,Riyad Mahrez
34185,<html><body><a href=https://twitter.com/anyuser/status/1149409108061278209>URL</a></body></html>,1149409108061278209,Riyad Mahrez
95807,<html><body><a href=https://twitter.com/anyuser/status/1541006011451981824>URL</a></body></html>,1541006011451981824,Robert Lewandowski
108850,<html><body><a href=https://twitter.com/anyuser/status/1572528196679249921>URL</a></body></html>,1572528196679249921,Robert Lewandowski
36945,<html><body><a href=https://twitter.com/anyuser/status/1290350287295832065>URL</a></body></html>,1290350287295832065,Robert Lewandowski
12585,<html><body><a href=https://twitter.com/anyuser/status/1003948693920321536>URL</a></body></html>,1003948693920321536,Robert Lewandowski
39355,<html><body><a href=https://twitter.com/anyuser/status/1297880308440862726>URL</a></body></html>,1297880308440862726,Robert Lewandowski
173736,<html><body><a href=https://twitter.com/anyuser/status/1470410534839373825>URL</a></body></html>,1470410534839373825,Sadio Mané
61976,<html><body><a href=https://twitter.com/anyuser/status/1118086395958943744>URL</a></body></html>,1118086395958943744,Sadio Mané
56937,<html><body><a href=https://twitter.com/anyuser/status/1106558491852984323>URL</a></body></html>,1106558491852984323,Sadio Mané
112571,<html><body><a href=https://twitter.com/anyuser/status/1249882254811299841>URL</a></body></html>,1249882254811299841,Sadio Mané
161910,<html><body><a href=https://twitter.com/anyuser/status/1429069961616625673>URL</a></body></html>,1429069961616625673,Sadio Mané
111186,<html><body><a href=https://twitter.com/anyuser/status/1428336678394028032>URL</a></body></html>,1428336678394028032,Virgil van Dijk
38976,<html><body><a href=https://twitter.com/anyuser/status/1086247196201181184>URL</a></body></html>,1086247196201181184,Virgil van Dijk
121357,<html><body><a href=https://twitter.com/anyuser/status/1492835997100523525>URL</a></body></html>,1492835997100523525,Virgil van Dijk
83035,<html><body><a href=https://twitter.com/anyuser/status/1260249652697264128>URL</a></body></html>,1260249652697264128,Virgil van Dijk
130284,<html><body><a href=https://twitter.com/anyuser/status/1534428746203418624>URL</a></body></html>,1534428746203418624,Virgil van Dijk
