index,url,tweet_id,player_name,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time,comment
34246,<html><body><a href=https://twitter.com/anyuser/status/1072147742665846790>URL</a></body></html>,1072147742665846790,Virgil van Dijk,250,Positive,1,250,2022-11-01T17:12:09.130130Z,2022-11-01T17:12:09.130130Z,45.594,
7418,<html><body><a href=https://twitter.com/anyuser/status/912674308350242816>URL</a></body></html>,912674308350242816,Virgil van Dijk,249,Irrelevant,1,249,2022-11-01T17:11:23.235448Z,2022-11-01T17:11:23.235448Z,8.091,
21941,<html><body><a href=https://twitter.com/anyuser/status/984044963817287680>URL</a></body></html>,984044963817287680,Virgil van Dijk,248,Irrelevant,1,248,2022-11-01T17:11:14.848492Z,2022-11-01T17:11:14.848492Z,13.142,
16252,<html><body><a href=https://twitter.com/anyuser/status/955391778001170432>URL</a></body></html>,955391778001170432,Virgil van Dijk,247,Positive,1,247,2022-11-01T17:11:01.432995Z,2022-11-01T17:11:01.432995Z,11.995,
102928,<html><body><a href=https://twitter.com/anyuser/status/1370003445495824385>URL</a></body></html>,1370003445495824385,Virgil van Dijk,246,Negative,1,246,2022-11-01T17:10:49.144996Z,2022-11-01T17:10:49.144996Z,16.287,
25669,<html><body><a href=https://twitter.com/anyuser/status/1030375830269112320>URL</a></body></html>,1030375830269112320,Virgil van Dijk,245,Neutral,1,245,2022-11-01T17:10:32.548128Z,2022-11-01T17:10:32.548128Z,11.222,
16726,<html><body><a href=https://twitter.com/anyuser/status/957379346674659328>URL</a></body></html>,957379346674659328,Virgil van Dijk,244,Positive,1,244,2022-11-01T17:10:21.012300Z,2022-11-01T17:10:21.012300Z,7.097,
43454,<html><body><a href=https://twitter.com/anyuser/status/1105944173239300096>URL</a></body></html>,1105944173239300096,Virgil van Dijk,243,Positive,1,243,2022-11-01T17:10:13.609523Z,2022-11-01T17:10:13.609523Z,12.052,
109760,<html><body><a href=https://twitter.com/anyuser/status/1421887102657208326>URL</a></body></html>,1421887102657208326,Virgil van Dijk,242,Irrelevant,1,242,2022-11-01T17:10:01.237172Z,2022-11-01T17:10:01.237172Z,13.273,
17613,<html><body><a href=https://twitter.com/anyuser/status/960421689271169024>URL</a></body></html>,960421689271169024,Virgil van Dijk,241,Neutral,1,241,2022-11-01T17:09:47.675343Z,2022-11-01T17:09:47.675343Z,8.852,
39275,<html><body><a href=https://twitter.com/anyuser/status/1087709125910323200>URL</a></body></html>,1087709125910323200,Virgil van Dijk,240,Irrelevant,1,240,2022-11-01T17:09:38.409871Z,2022-11-01T17:09:38.409871Z,40.497,tweet that it's answering to has been deleted. This Tweet was deleted by the Tweet author. 
136442,<html><body><a href=https://twitter.com/anyuser/status/1568066472592777218>URL</a></body></html>,1568066472592777218,Virgil van Dijk,239,Irrelevant,1,239,2022-11-01T17:08:57.620728Z,2022-11-01T17:08:57.620728Z,16.17,confusing
